epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,13944.3,0.21389,0.17972,0.80678,0.8229869999999999,0.5535914999999999,0.6150869999999999,0.38011049999999996,1.82038,2.79281,2.25182,0.001684,0.001684,0.001684
86,14114.7,0.20212,0.16902,0.80297,0.8263034999999999,0.5528985,0.61479,0.3796815,1.82121,2.78785,2.25333,0.001585,0.001585,0.001585
87,14284.7,0.19507,0.16452,0.80137,0.8307585,0.552882,0.614295,0.3786255,1.82344,2.78948,2.25665,0.001486,0.001486,0.001486
88,14454.8,0.1896,0.16087,0.79987,0.8316989999999999,0.550638,0.6144434999999999,0.379005,1.82422,2.79006,2.25929,0.001387,0.001387,0.001387
89,14622.5,0.18536,0.15831,0.79867,0.8338604999999999,0.5511659999999999,0.6148724999999999,0.3797805,1.82559,2.79393,2.26166,0.001288,0.001288,0.001288
90,14784.1,0.18064,0.15783,0.79924,0.8286465000000001,0.5470575,0.6130245,0.379401,1.82617,2.79473,2.2635,0.001189,0.001189,0.001189
91,14947.5,0.17457,0.15422,0.79804,0.8361375,0.5509514999999999,0.614097,0.3782955,1.8279,2.7941,2.26559,0.00109,0.00109,0.00109
92,15113.7,0.17042,0.15279,0.79747,0.8318969999999999,0.5477175,0.612216,0.3782625,1.82987,2.78976,2.26925,0.000991,0.000991,0.000991
93,15281.2,0.1678,0.15117,0.79771,0.8302799999999999,0.5445494999999999,0.611721,0.378642,1.82958,2.78992,2.26873,0.000892,0.000892,0.000892
94,15439.5,0.16005,0.14468,0.79508,0.8342895,0.544962,0.6121665,0.3787905,1.83008,2.7917,2.26977,0.000793,0.000793,0.000793
95,15599.7,0.15066,0.13789,0.79178,0.8482649999999999,0.5416455,0.6131565,0.378807,1.83042,2.78988,2.27054,0.000694,0.000694,0.000694
96,15760.4,0.15347,0.14317,0.7946,0.8408235,0.5413155,0.6137009999999999,0.37956599999999996,1.82974,2.78902,2.27017,0.000595,0.000595,0.000595
97,15921.0,0.14418,0.13584,0.79135,0.8391404999999998,0.544203,0.6154335,0.3803085,1.82907,2.7851,2.27091,0.000496,0.000496,0.000496
98,16087.1,0.13788,0.12989,0.78956,0.8376885,0.543675,0.614823,0.3802425,1.82917,2.78746,2.27236,0.000397,0.000397,0.000397
